activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,units,IC50,target_chembl_id,target_organism,type
451611,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL68888,=,nM,3200.0,CHEMBL279,Homo sapiens,IC50
455619,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL69649,=,nM,1310.0,CHEMBL279,Homo sapiens,IC50
460757,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL69544,=,nM,4240.0,CHEMBL279,Homo sapiens,IC50
460764,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL433097,=,nM,400.0,CHEMBL279,Homo sapiens,IC50
460771,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL71722,=,nM,161.0,CHEMBL279,Homo sapiens,IC50
463232,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL69868,=,nM,3350.0,CHEMBL279,Homo sapiens,IC50
463239,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL67560,=,nM,1860.0,CHEMBL279,Homo sapiens,IC50
463246,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL68773,=,nM,6890.0,CHEMBL279,Homo sapiens,IC50
464569,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL68663,=,nM,3680.0,CHEMBL279,Homo sapiens,IC50
464576,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL66102,=,nM,500.0,CHEMBL279,Homo sapiens,IC50
465916,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL68430,=,nM,16900.0,CHEMBL279,Homo sapiens,IC50
468582,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL68082,=,nM,677.0,CHEMBL279,Homo sapiens,IC50
472854,CHEMBL817790,Inhibitory activity against vascular endothelial growth factor receptor 2 (VEGFR2) at a concentration of 5 uM ATP.,B,CHEMBL71985,=,nM,129.0,CHEMBL279,Homo sapiens,IC50
476316,CHEMBL818399,Inhibition of VEGF-receptor 2 (KDR),B,CHEMBL94678,=,nM,19.0,CHEMBL279,Homo sapiens,IC50
477356,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL432491,=,nM,6600.0,CHEMBL279,Homo sapiens,IC50
477455,CHEMBL818399,Inhibition of VEGF-receptor 2 (KDR),B,CHEMBL281948,=,nM,43.0,CHEMBL279,Homo sapiens,IC50
478715,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL60541,=,nM,6600.0,CHEMBL279,Homo sapiens,IC50
482439,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL418301,=,nM,2000.0,CHEMBL279,Homo sapiens,IC50
487121,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL58224,=,nM,490.0,CHEMBL279,Homo sapiens,IC50
493113,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL258805,=,nM,130.0,CHEMBL279,Homo sapiens,IC50
496461,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL293068,=,nM,6200.0,CHEMBL279,Homo sapiens,IC50
496465,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL292864,=,nM,11000.0,CHEMBL279,Homo sapiens,IC50
501314,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL299032,=,nM,6700.0,CHEMBL279,Homo sapiens,IC50
506175,CHEMBL811947,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL21156,=,nM,1400.0,CHEMBL279,Homo sapiens,IC50
507371,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL58483,=,nM,1200.0,CHEMBL279,Homo sapiens,IC50
510999,CHEMBL676766,Inhibitory activity was tested against FLK kinase,B,CHEMBL59110,=,nM,10000.0,CHEMBL279,Homo sapiens,IC50
512671,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL435227,=,nM,240.0,CHEMBL279,Homo sapiens,IC50
512706,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL147761,=,nM,200.0,CHEMBL279,Homo sapiens,IC50
514073,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL450622,=,nM,28300.0,CHEMBL279,Homo sapiens,IC50
514081,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL274654,=,nM,2430.0,CHEMBL279,Homo sapiens,IC50
520420,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL357803,=,nM,1730.0,CHEMBL279,Homo sapiens,IC50
523088,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL146697,=,nM,920.0,CHEMBL279,Homo sapiens,IC50
523096,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL146694,=,nM,4370.0,CHEMBL279,Homo sapiens,IC50
524401,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL148514,=,nM,90.0,CHEMBL279,Homo sapiens,IC50
529801,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL443296,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
529809,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL149243,=,nM,1350.0,CHEMBL279,Homo sapiens,IC50
531099,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL149073,=,nM,70.0,CHEMBL279,Homo sapiens,IC50
533733,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL148984,=,nM,450.0,CHEMBL279,Homo sapiens,IC50
536421,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL347074,=,nM,300.0,CHEMBL279,Homo sapiens,IC50
537822,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL344319,=,nM,2140.0,CHEMBL279,Homo sapiens,IC50
541591,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL356245,=,nM,8290.0,CHEMBL279,Homo sapiens,IC50
543019,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL150151,=,nM,520.0,CHEMBL279,Homo sapiens,IC50
544197,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL358728,=,nM,300.0,CHEMBL279,Homo sapiens,IC50
546997,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL149201,=,nM,140.0,CHEMBL279,Homo sapiens,IC50
548224,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL148744,=,nM,350.0,CHEMBL279,Homo sapiens,IC50
548232,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL150177,=,nM,1260.0,CHEMBL279,Homo sapiens,IC50
550328,CHEMBL816967,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL147112,=,nM,1470.0,CHEMBL279,Homo sapiens,IC50
592890,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL48834,=,nM,2390.0,CHEMBL279,Homo sapiens,IC50
595279,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL46694,=,nM,32.0,CHEMBL279,Homo sapiens,IC50
599248,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45752,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
600263,CHEMBL811943,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein),B,CHEMBL297769,=,nM,9.0,CHEMBL279,Homo sapiens,IC50
600444,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL297012,=,nM,392.0,CHEMBL279,Homo sapiens,IC50
601678,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45405,=,nM,1410.0,CHEMBL279,Homo sapiens,IC50
604197,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45388,=,nM,26.0,CHEMBL279,Homo sapiens,IC50
605519,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45015,=,nM,60.0,CHEMBL279,Homo sapiens,IC50
607864,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45942,=,nM,3080.0,CHEMBL279,Homo sapiens,IC50
607865,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL297856,=,nM,6830.0,CHEMBL279,Homo sapiens,IC50
610190,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL295679,=,nM,340.0,CHEMBL279,Homo sapiens,IC50
610191,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL296204,=,nM,3570.0,CHEMBL279,Homo sapiens,IC50
611402,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL295973,=,nM,279.0,CHEMBL279,Homo sapiens,IC50
611403,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL295247,=,nM,450.0,CHEMBL279,Homo sapiens,IC50
612648,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47832,=,nM,18.0,CHEMBL279,Homo sapiens,IC50
612656,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL46642,=,nM,1870.0,CHEMBL279,Homo sapiens,IC50
618142,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL44915,=,nM,5.0,CHEMBL279,Homo sapiens,IC50
618144,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL297156,=,nM,1808.0,CHEMBL279,Homo sapiens,IC50
619425,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL297675,=,nM,20.0,CHEMBL279,Homo sapiens,IC50
620467,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45389,=,nM,25.0,CHEMBL279,Homo sapiens,IC50
620468,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL296475,=,nM,232.0,CHEMBL279,Homo sapiens,IC50
621614,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47852,=,nM,5.0,CHEMBL279,Homo sapiens,IC50
621616,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL445327,=,nM,276.5,CHEMBL279,Homo sapiens,IC50
622933,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45750,=,nM,289.0,CHEMBL279,Homo sapiens,IC50
622934,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL45214,=,nM,273.0,CHEMBL279,Homo sapiens,IC50
624219,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47110,=,nM,1610.0,CHEMBL279,Homo sapiens,IC50
624220,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47965,=,nM,765.0,CHEMBL279,Homo sapiens,IC50
624221,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL44622,=,nM,4220.0,CHEMBL279,Homo sapiens,IC50
625436,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL296430,=,nM,77.0,CHEMBL279,Homo sapiens,IC50
626693,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL44608,=,nM,10.0,CHEMBL279,Homo sapiens,IC50
627977,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL431930,=,nM,45.0,CHEMBL279,Homo sapiens,IC50
630567,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL46696,=,nM,19000.0,CHEMBL279,Homo sapiens,IC50
630568,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL295816,=,nM,892.0,CHEMBL279,Homo sapiens,IC50
631919,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL43949,=,nM,105.0,CHEMBL279,Homo sapiens,IC50
631927,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47166,=,nM,135.0,CHEMBL279,Homo sapiens,IC50
631928,CHEMBL811942,Biochemical inhibition of phosphorylation of a poly-Glu/Tyr (4:1) peptide substrate by isolated vascular endothelial growth factor receptor 2 (cloned and expressed as a GST-fusion protein).,B,CHEMBL47962,=,nM,149.0,CHEMBL279,Homo sapiens,IC50
653058,CHEMBL820700,Inhibition of vascular endothelial growth factor receptor 2 autophosphorylation in intact cells,B,CHEMBL352308,=,nM,83.0,CHEMBL279,Homo sapiens,IC50
676635,CHEMBL820701,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL330608,=,nM,20000.0,CHEMBL279,Homo sapiens,IC50
703251,CHEMBL820701,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL319347,=,nM,8000.0,CHEMBL279,Homo sapiens,IC50
714091,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL293712,=,nM,300.0,CHEMBL279,Homo sapiens,IC50
714099,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL291759,=,nM,500.0,CHEMBL279,Homo sapiens,IC50
716441,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL56109,=,nM,400.0,CHEMBL279,Homo sapiens,IC50
717181,CHEMBL700241,Tested in vitro for inhibition of KDR-receptor tyrosine kinase,B,CHEMBL176702,=,nM,3600.0,CHEMBL279,Homo sapiens,IC50
717799,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL56569,=,nM,500.0,CHEMBL279,Homo sapiens,IC50
718313,CHEMBL700241,Tested in vitro for inhibition of KDR-receptor tyrosine kinase,B,CHEMBL367442,=,nM,600.0,CHEMBL279,Homo sapiens,IC50
719756,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL430155,=,nM,300.0,CHEMBL279,Homo sapiens,IC50
719766,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL13354,=,nM,90.0,CHEMBL279,Homo sapiens,IC50
720613,CHEMBL700241,Tested in vitro for inhibition of KDR-receptor tyrosine kinase,B,CHEMBL176705,=,nM,200.0,CHEMBL279,Homo sapiens,IC50
721878,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL13485,=,nM,27.0,CHEMBL279,Homo sapiens,IC50
722192,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL59042,=,nM,2700.0,CHEMBL279,Homo sapiens,IC50
722684,CHEMBL700241,Tested in vitro for inhibition of KDR-receptor tyrosine kinase,B,CHEMBL176309,=,nM,1000.0,CHEMBL279,Homo sapiens,IC50
724249,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL267293,=,nM,85.0,CHEMBL279,Homo sapiens,IC50
724589,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL292930,=,nM,400.0,CHEMBL279,Homo sapiens,IC50
725110,CHEMBL700241,Tested in vitro for inhibition of KDR-receptor tyrosine kinase,B,CHEMBL369014,=,nM,1100.0,CHEMBL279,Homo sapiens,IC50
726658,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL13629,=,nM,32.0,CHEMBL279,Homo sapiens,IC50
726668,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL13608,=,nM,60.0,CHEMBL279,Homo sapiens,IC50
727034,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL55496,=,nM,7100.0,CHEMBL279,Homo sapiens,IC50
732858,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL296185,=,nM,2300.0,CHEMBL279,Homo sapiens,IC50
735351,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL300853,=,nM,800.0,CHEMBL279,Homo sapiens,IC50
735359,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL57143,=,nM,400.0,CHEMBL279,Homo sapiens,IC50
738131,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL52513,=,nM,1100.0,CHEMBL279,Homo sapiens,IC50
739283,CHEMBL820703,Inhibitory activity against Vascular endothelial growth factor receptor 2,B,CHEMBL54283,=,nM,2600.0,CHEMBL279,Homo sapiens,IC50
740163,CHEMBL819556,Inhibition of Vascular endothelial growth factor receptor 2,B,CHEMBL13983,=,nM,25.0,CHEMBL279,Homo sapiens,IC50
